Date and Time Run 2,Time (s) Run 2,Position (mm) Run 2,Light Intensity (%) Run 2,Log of Light Intensity Run 2
4/13/2025 20:42,0,0,6,2.8
4/13/2025 20:42,0.05,0,6,2.8
4/13/2025 20:42,0.1,0,6,2.8
4/13/2025 20:42,0.15,0,6,2.8
4/13/2025 20:42,0.2,0,6,2.8
4/13/2025 20:42,0.25,0,6,2.8
4/13/2025 20:42,0.3,0,6,2.8
4/13/2025 20:42,0.35,0,6,2.8
4/13/2025 20:42,0.4,0,6,2.8
4/13/2025 20:42,0.45,0,6,2.8
4/13/2025 20:42,0.5,0,6,2.8
4/13/2025 20:42,0.55,0,6,2.8
4/13/2025 20:42,0.6,0,6,2.8
4/13/2025 20:42,0.65,0,6,2.8
4/13/2025 20:42,0.7,0,6,2.8
4/13/2025 20:42,0.75,0,5.9,2.8
4/13/2025 20:42,0.8,0,6,2.8
4/13/2025 20:42,0.85,0,6,2.8
4/13/2025 20:42,0.9,0,6,2.8
4/13/2025 20:42,0.95,0,6,2.8
4/13/2025 20:42,1,0,6,2.8
4/13/2025 20:42,1.05,0,6,2.8
4/13/2025 20:42,1.1,0,6,2.8
4/13/2025 20:42,1.15,0,6,2.8
4/13/2025 20:42,1.2,0,6,2.8
4/13/2025 20:42,1.25,0,6,2.8
4/13/2025 20:42,1.3,0,6,2.8
4/13/2025 20:42,1.35,0,5.7,2.8
4/13/2025 20:42,1.4,0,6,2.8
4/13/2025 20:42,1.45,0,5.6,2.7
4/13/2025 20:42,1.5,0,0,0
4/13/2025 20:42,1.55,0,0.4,1.6
4/13/2025 20:42,1.6,0,0.4,1.6
4/13/2025 20:42,1.65,0,6.3,2.8
4/13/2025 20:42,1.7,0,5.7,2.8
4/13/2025 20:42,1.75,0,6.1,2.8
4/13/2025 20:42,1.8,0,6,2.8
4/13/2025 20:42,1.85,0,6,2.8
4/13/2025 20:42,1.9,0,6,2.8
4/13/2025 20:42,1.95,0,6,2.8
4/13/2025 20:42,2,0,6,2.8
4/13/2025 20:42,2.05,0,6,2.8
4/13/2025 20:42,2.1,0,6,2.8
4/13/2025 20:42,2.15,0,6,2.8
4/13/2025 20:42,2.2,0,6,2.8
4/13/2025 20:42,2.25,0,6,2.8
4/13/2025 20:42,2.3,0,6,2.8
4/13/2025 20:42,2.35,0,6,2.8
4/13/2025 20:42,2.4,0,6,2.8
4/13/2025 20:42,2.45,0,6,2.8
4/13/2025 20:42,2.5,0,6,2.8
4/13/2025 20:42,2.55,0,6,2.8
4/13/2025 20:42,2.6,0,6,2.8
4/13/2025 20:42,2.65,0,6,2.8
4/13/2025 20:42,2.7,0,6,2.8
4/13/2025 20:42,2.75,0,6,2.8
4/13/2025 20:42,2.8,0,6,2.8
4/13/2025 20:42,2.85,0,6,2.8
4/13/2025 20:42,2.9,0,6,2.8
4/13/2025 20:42,2.95,0,6,2.8
4/13/2025 20:42,3,0,6,2.8
4/13/2025 20:42,3.05,0,6,2.8
4/13/2025 20:42,3.1,0,6,2.8
4/13/2025 20:42,3.15,0,6,2.8
4/13/2025 20:42,3.2,-0.005,6,2.8
4/13/2025 20:42,3.25,-0.005,6,2.8
4/13/2025 20:42,3.3,-0.005,6,2.8
4/13/2025 20:42,3.35,-0.015,6,2.8
4/13/2025 20:42,3.4,-0.015,6,2.8
4/13/2025 20:42,3.45,-0.045,6,2.8
4/13/2025 20:42,3.5,-0.22,6,2.8
4/13/2025 20:42,3.55,-0.22,6,2.8
4/13/2025 20:42,3.6,-0.225,6,2.8
4/13/2025 20:42,3.65,-0.23,6,2.8
4/13/2025 20:42,3.7,-0.23,6,2.8
4/13/2025 20:42,3.75,-0.245,6,2.8
4/13/2025 20:42,3.8,-0.325,6,2.8
4/13/2025 20:42,3.85,-0.33,6,2.8
4/13/2025 20:42,3.9,-0.325,6,2.8
4/13/2025 20:42,3.95,-0.345,6,2.8
4/13/2025 20:42,4,-0.5,6,2.8
4/13/2025 20:42,4.05,-0.64,6,2.8
4/13/2025 20:42,4.1,-0.64,6,2.8
4/13/2025 20:42,4.15,-0.64,6,2.8
4/13/2025 20:42,4.2,-0.64,6,2.8
4/13/2025 20:42,4.25,-0.64,6,2.8
4/13/2025 20:42,4.3,-0.64,6,2.8
4/13/2025 20:42,4.35,-0.64,6,2.8
4/13/2025 20:42,4.4,-0.64,6,2.8
4/13/2025 20:42,4.45,-0.64,6,2.8
4/13/2025 20:42,4.5,-0.635,6,2.8
4/13/2025 20:42,4.55,-0.615,6,2.8
4/13/2025 20:42,4.6,-0.61,6,2.8
4/13/2025 20:42,4.65,-0.58,6,2.8
4/13/2025 20:42,4.7,-0.58,6,2.8
4/13/2025 20:42,4.75,-0.555,6,2.8
4/13/2025 20:42,4.8,-0.465,6,2.8
4/13/2025 20:42,4.85,-0.385,6,2.8
4/13/2025 20:42,4.9,-0.275,6,2.8
4/13/2025 20:42,4.95,-0.155,6,2.8
4/13/2025 20:42,5,-0.03,6,2.8
4/13/2025 20:42,5.05,0.14,6,2.8
4/13/2025 20:42,5.1,0.395,6,2.8
4/13/2025 20:42,5.15,0.58,6,2.8
4/13/2025 20:42,5.2,0.76,5.9,2.8
4/13/2025 20:42,5.25,0.875,6,2.8
4/13/2025 20:42,5.3,1.025,5.9,2.8
4/13/2025 20:42,5.35,1.135,5.9,2.8
4/13/2025 20:42,5.4,1.37,5.8,2.8
4/13/2025 20:42,5.45,1.39,5.8,2.8
4/13/2025 20:42,5.5,1.41,5.8,2.8
4/13/2025 20:42,5.55,1.64,5.8,2.8
4/13/2025 20:42,5.6,1.83,5.7,2.8
4/13/2025 20:42,5.65,2.08,5.6,2.8
4/13/2025 20:42,5.7,2.24,5.6,2.7
4/13/2025 20:42,5.75,2.515,5.5,2.7
4/13/2025 20:42,5.8,2.965,5.3,2.7
4/13/2025 20:42,5.85,3.15,5.2,2.7
4/13/2025 20:42,5.9,3.345,5.1,2.7
4/13/2025 20:42,5.95,3.57,5,2.7
4/13/2025 20:42,6,3.815,4.8,2.7
4/13/2025 20:42,6.05,4.01,4.7,2.7
4/13/2025 20:42,6.1,4.25,4.6,2.7
4/13/2025 20:42,6.15,4.495,4.4,2.6
4/13/2025 20:42,6.2,4.78,4.3,2.6
4/13/2025 20:42,6.25,5.135,4.1,2.6
4/13/2025 20:42,6.3,5.42,3.9,2.6
4/13/2025 20:42,6.35,5.755,3.7,2.6
4/13/2025 20:42,6.4,6.125,3.4,2.5
4/13/2025 20:42,6.45,6.36,3.2,2.5
4/13/2025 20:42,6.5,6.665,3.1,2.5
4/13/2025 20:42,6.55,6.885,2.9,2.5
4/13/2025 20:42,6.6,7.07,2.8,2.4
4/13/2025 20:42,6.65,7.175,2.8,2.4
4/13/2025 20:42,6.7,7.335,2.7,2.4
4/13/2025 20:42,6.75,7.505,2.6,2.4
4/13/2025 20:42,6.8,7.665,2.5,2.4
4/13/2025 20:42,6.85,7.755,2.5,2.4
4/13/2025 20:42,6.9,7.83,2.4,2.4
4/13/2025 20:42,6.95,7.88,2.4,2.4
4/13/2025 20:42,7,7.975,2.4,2.4
4/13/2025 20:42,7.05,8.095,2.3,2.4
4/13/2025 20:42,7.1,8.185,2.3,2.4
4/13/2025 20:42,7.15,8.315,2.2,2.3
4/13/2025 20:42,7.2,8.41,2.1,2.3
4/13/2025 20:42,7.25,8.515,2.1,2.3
4/13/2025 20:42,7.3,8.575,2,2.3
4/13/2025 20:42,7.35,8.615,2,2.3
4/13/2025 20:42,7.4,8.805,1.9,2.3
4/13/2025 20:42,7.45,9.03,1.8,2.2
4/13/2025 20:42,7.5,9.2,1.7,2.2
4/13/2025 20:42,7.55,9.305,1.6,2.2
4/13/2025 20:42,7.6,9.415,1.5,2.2
4/13/2025 20:42,7.65,9.525,1.5,2.2
4/13/2025 20:42,7.7,9.635,1.5,2.2
4/13/2025 20:42,7.75,9.835,1.4,2.1
4/13/2025 20:42,7.8,10.055,1.3,2.1
4/13/2025 20:42,7.85,10.24,1.2,2.1
