Date and Time Run 2,Time (s) Run 2,Position (mm) Run 2,Light Intensity (%) Run 2,Log of Light Intensity Run 2
4/13/2025 19:53,0,0,32.1,3.5
4/13/2025 19:53,0.05,0,32.1,3.5
4/13/2025 19:53,0.1,0,32,3.5
4/13/2025 19:53,0.15,0,32,3.5
4/13/2025 19:53,0.2,0,32.1,3.5
4/13/2025 19:53,0.25,0,32.1,3.5
4/13/2025 19:53,0.3,0,32.1,3.5
4/13/2025 19:53,0.35,0,32.1,3.5
4/13/2025 19:53,0.4,0,32,3.5
4/13/2025 19:53,0.45,0,32.2,3.5
4/13/2025 19:53,0.5,0,32,3.5
4/13/2025 19:53,0.55,0,32.1,3.5
4/13/2025 19:53,0.6,0,32.1,3.5
4/13/2025 19:53,0.65,0,32,3.5
4/13/2025 19:53,0.7,0,32.2,3.5
4/13/2025 19:53,0.75,0,32.1,3.5
4/13/2025 19:53,0.8,0,32.1,3.5
4/13/2025 19:53,0.85,0,32.1,3.5
4/13/2025 19:53,0.9,0,32.1,3.5
4/13/2025 19:53,0.95,0,31.9,3.5
4/13/2025 19:53,1,0,31.9,3.5
4/13/2025 19:53,1.05,0,32.2,3.5
4/13/2025 19:53,1.1,0,32,3.5
4/13/2025 19:53,1.15,0,32,3.5
4/13/2025 19:53,1.2,0,32.1,3.5
4/13/2025 19:53,1.25,0,32.1,3.5
4/13/2025 19:53,1.3,0,32.1,3.5
4/13/2025 19:53,1.35,0,32.1,3.5
4/13/2025 19:53,1.4,0,32,3.5
4/13/2025 19:53,1.45,0,32.1,3.5
4/13/2025 19:53,1.5,0,32,3.5
4/13/2025 19:53,1.55,0,32.1,3.5
4/13/2025 19:53,1.6,0,32.2,3.5
4/13/2025 19:53,1.65,0,32.1,3.5
4/13/2025 19:53,1.7,0,32.1,3.5
4/13/2025 19:53,1.75,0,32,3.5
4/13/2025 19:53,1.8,0,32.1,3.5
4/13/2025 19:53,1.85,0,32,3.5
4/13/2025 19:53,1.9,0,32.1,3.5
4/13/2025 19:53,1.95,0,32,3.5
4/13/2025 19:53,2,0,32,3.5
4/13/2025 19:53,2.05,0,32,3.5
4/13/2025 19:53,2.1,0,32,3.5
4/13/2025 19:53,2.15,0,32,3.5
4/13/2025 19:53,2.2,0,31.9,3.5
4/13/2025 19:53,2.25,0,32,3.5
4/13/2025 19:53,2.3,0,32,3.5
4/13/2025 19:53,2.35,0,32,3.5
4/13/2025 19:53,2.4,0,32,3.5
4/13/2025 19:53,2.45,0,32,3.5
4/13/2025 19:53,2.5,0,32,3.5
4/13/2025 19:53,2.55,0,31.9,3.5
4/13/2025 19:53,2.6,0,32,3.5
4/13/2025 19:53,2.65,0,32,3.5
4/13/2025 19:53,2.7,0,32.1,3.5
4/13/2025 19:53,2.75,0,32,3.5
4/13/2025 19:53,2.8,0,32.1,3.5
4/13/2025 19:53,2.85,0,32.1,3.5
4/13/2025 19:53,2.9,0,32.2,3.5
4/13/2025 19:53,2.95,0,32.2,3.5
4/13/2025 19:53,3,0,32,3.5
4/13/2025 19:53,3.05,0,32.1,3.5
4/13/2025 19:53,3.1,0,32,3.5
4/13/2025 19:53,3.15,0,32.1,3.5
4/13/2025 19:53,3.2,0,32.2,3.5
4/13/2025 19:53,3.25,0,32.1,3.5
4/13/2025 19:53,3.3,0,32.1,3.5
4/13/2025 19:53,3.35,0,32.1,3.5
4/13/2025 19:53,3.4,0,32.1,3.5
4/13/2025 19:53,3.45,0,32,3.5
4/13/2025 19:53,3.5,0,31.7,3.5
4/13/2025 19:53,3.55,0,32.1,3.5
