Date and Time Run 4,Time (s) Run 4,Position (mm) Run 4,Light Intensity (%) Run 4,Log of Light Intensity Run 4
4/13/2025 19:59,0,0,29.8,3.5
4/13/2025 19:59,0.05,0,29.8,3.5
4/13/2025 19:59,0.1,0,29.9,3.5
4/13/2025 19:59,0.15,0,29.9,3.5
4/13/2025 19:59,0.2,0,29.9,3.5
4/13/2025 19:59,0.25,0,29.9,3.5
4/13/2025 19:59,0.3,0,29.9,3.5
4/13/2025 19:59,0.35,0,29.9,3.5
4/13/2025 19:59,0.4,0,30,3.5
4/13/2025 19:59,0.45,0,30,3.5
4/13/2025 19:59,0.5,0,30.1,3.5
4/13/2025 19:59,0.55,0,30.2,3.5
4/13/2025 19:59,0.6,0,30.2,3.5
4/13/2025 19:59,0.65,0,30.2,3.5
4/13/2025 19:59,0.7,0,30.2,3.5
4/13/2025 19:59,0.75,0,30.2,3.5
4/13/2025 19:59,0.8,0,30.2,3.5
4/13/2025 19:59,0.85,0,30.2,3.5
4/13/2025 19:59,0.9,0,30.2,3.5
4/13/2025 19:59,0.95,0,30.2,3.5
4/13/2025 19:59,1,0,30.2,3.5
4/13/2025 19:59,1.05,0,30.2,3.5
4/13/2025 19:59,1.1,0,30.1,3.5
4/13/2025 19:59,1.15,0,30.2,3.5
4/13/2025 19:59,1.2,0,30.1,3.5
4/13/2025 19:59,1.25,0,30.2,3.5
4/13/2025 19:59,1.3,0,30.2,3.5
4/13/2025 19:59,1.35,0,30.2,3.5
4/13/2025 19:59,1.4,0,30.2,3.5
4/13/2025 19:59,1.45,0,30.2,3.5
4/13/2025 19:59,1.5,0,30.2,3.5
4/13/2025 19:59,1.55,0,30.1,3.5
4/13/2025 19:59,1.6,0,30.3,3.5
4/13/2025 19:59,1.65,0,30.1,3.5
4/13/2025 19:59,1.7,0,30.1,3.5
4/13/2025 19:59,1.75,0,30.3,3.5
4/13/2025 19:59,1.8,0,30,3.5
4/13/2025 19:59,1.85,0,30.1,3.5
4/13/2025 19:59,1.9,0,30,3.5
4/13/2025 19:59,1.95,0,29.9,3.5
4/13/2025 19:59,2,0,30.1,3.5
4/13/2025 19:59,2.05,0,29.9,3.5
4/13/2025 19:59,2.1,0,30,3.5
4/13/2025 19:59,2.15,0,30.1,3.5
4/13/2025 19:59,2.2,0,29.7,3.5
4/13/2025 19:59,2.25,0,30.2,3.5
4/13/2025 19:59,2.3,0,30.1,3.5
4/13/2025 19:59,2.35,0,30.1,3.5
4/13/2025 19:59,2.4,0,29.9,3.5
4/13/2025 19:59,2.45,0,29.9,3.5
4/13/2025 19:59,2.5,0,29.9,3.5
4/13/2025 19:59,2.55,0,30,3.5
4/13/2025 19:59,2.6,0,29.9,3.5
4/13/2025 19:59,2.65,0,30,3.5
4/13/2025 19:59,2.7,0,29.8,3.5
4/13/2025 19:59,2.75,0,29.9,3.5
4/13/2025 19:59,2.8,0,29.8,3.5
4/13/2025 19:59,2.85,0,30,3.5
4/13/2025 19:59,2.9,0,29.9,3.5
4/13/2025 19:59,2.95,0,30,3.5
4/13/2025 19:59,3,0,29.8,3.5
4/13/2025 19:59,3.05,0,30.1,3.5
4/13/2025 19:59,3.1,0,29.7,3.5
4/13/2025 19:59,3.15,0,29.8,3.5
4/13/2025 19:59,3.2,0,30.2,3.5
4/13/2025 19:59,3.25,0,30,3.5
4/13/2025 19:59,3.3,0,30.1,3.5
4/13/2025 19:59,3.35,0,30,3.5
4/13/2025 19:59,3.4,0,30,3.5
4/13/2025 19:59,3.45,0,29.8,3.5
4/13/2025 19:59,3.5,0,29.8,3.5
4/13/2025 19:59,3.55,0,29.9,3.5
4/13/2025 19:59,3.6,0,29.9,3.5
4/13/2025 19:59,3.65,0,30,3.5
4/13/2025 19:59,3.7,0,30.1,3.5
4/13/2025 19:59,3.75,0,30.1,3.5
4/13/2025 19:59,3.8,0,30.2,3.5
4/13/2025 19:59,3.85,0,30,3.5
4/13/2025 19:59,3.9,0,29.8,3.5
4/13/2025 19:59,3.95,0,29.9,3.5
4/13/2025 19:59,4,0,30.2,3.5
4/13/2025 19:59,4.05,0,30.3,3.5
4/13/2025 19:59,4.1,0,30.3,3.5
4/13/2025 19:59,4.15,0,30.4,3.5
4/13/2025 19:59,4.2,0,30.3,3.5
4/13/2025 19:59,4.25,0,30.3,3.5
4/13/2025 19:59,4.3,0,30.3,3.5
4/13/2025 19:59,4.35,0,30.3,3.5
4/13/2025 19:59,4.4,0,30.3,3.5
4/13/2025 19:59,4.45,0,30.3,3.5
4/13/2025 19:59,4.5,0,30.4,3.5
4/13/2025 19:59,4.55,0,30.3,3.5
4/13/2025 19:59,4.6,0,30.2,3.5
4/13/2025 19:59,4.65,0,30.1,3.5
4/13/2025 19:59,4.7,0,30.2,3.5
4/13/2025 19:59,4.75,0,30,3.5
4/13/2025 19:59,4.8,0,30,3.5
4/13/2025 19:59,4.85,0,30.1,3.5
4/13/2025 19:59,4.9,0,30,3.5
4/13/2025 19:59,4.95,0,30,3.5
4/13/2025 19:59,5,0,30,3.5
4/13/2025 19:59,5.05,0,30.1,3.5
4/13/2025 19:59,5.1,0,30,3.5
4/13/2025 19:59,5.15,0,30,3.5
4/13/2025 19:59,5.2,0,30.1,3.5
4/13/2025 19:59,5.25,0,30.2,3.5
4/13/2025 19:59,5.3,0,30.2,3.5
4/13/2025 19:59,5.35,0,30.2,3.5
4/13/2025 19:59,5.4,0,30.3,3.5
4/13/2025 19:59,5.45,0,30.3,3.5
4/13/2025 19:59,5.5,0,30.3,3.5
4/13/2025 19:59,5.55,0,30.3,3.5
4/13/2025 19:59,5.6,0,30.4,3.5
4/13/2025 19:59,5.65,0,30.4,3.5
4/13/2025 19:59,5.7,0,30.5,3.5
4/13/2025 19:59,5.75,0,30.4,3.5
4/13/2025 19:59,5.8,0,30.5,3.5
4/13/2025 19:59,5.85,0,30.4,3.5
4/13/2025 19:59,5.9,0,30.3,3.5
4/13/2025 19:59,5.95,0,30.3,3.5
4/13/2025 19:59,6,0,30.4,3.5
4/13/2025 19:59,6.05,0,30.4,3.5
4/13/2025 19:59,6.1,0.005,30.3,3.5
4/13/2025 19:59,6.15,0.005,30.3,3.5
4/13/2025 19:59,6.2,0.005,30.4,3.5
4/13/2025 19:59,6.25,0.005,30.2,3.5
4/13/2025 19:59,6.3,0.005,30.2,3.5
4/13/2025 19:59,6.35,0.005,30.3,3.5
4/13/2025 19:59,6.4,0.005,30.2,3.5
4/13/2025 19:59,6.45,0.005,30.2,3.5
4/13/2025 19:59,6.5,0.005,30.2,3.5
4/13/2025 19:59,6.55,0.005,30.2,3.5
4/13/2025 19:59,6.6,0.005,30.2,3.5
4/13/2025 19:59,6.65,0.005,30.3,3.5
4/13/2025 19:59,6.7,0.005,30.3,3.5
4/13/2025 19:59,6.75,0.005,30.2,3.5
4/13/2025 19:59,6.8,0.005,30.3,3.5
4/13/2025 19:59,6.85,0.005,30.2,3.5
4/13/2025 19:59,6.9,0.005,30.2,3.5
4/13/2025 19:59,6.95,0.005,30.2,3.5
4/13/2025 19:59,7,0.005,30.2,3.5
4/13/2025 19:59,7.05,0.005,30.2,3.5
4/13/2025 19:59,7.1,0.005,30.2,3.5
4/13/2025 19:59,7.15,0.01,30.2,3.5
4/13/2025 19:59,7.2,0.03,30.2,3.5
4/13/2025 19:59,7.25,0.125,30.1,3.5
4/13/2025 19:59,7.3,0.155,30.1,3.5
4/13/2025 19:59,7.35,0.18,30.1,3.5
4/13/2025 19:59,7.4,0.245,30,3.5
4/13/2025 19:59,7.45,0.295,29.9,3.5
4/13/2025 19:59,7.5,0.385,29.7,3.5
4/13/2025 19:59,7.55,0.505,29.6,3.5
4/13/2025 19:59,7.6,0.63,29.4,3.5
4/13/2025 19:59,7.65,0.665,29.3,3.5
4/13/2025 19:59,7.7,0.675,29.4,3.5
4/13/2025 19:59,7.75,0.68,29.3,3.5
4/13/2025 19:59,7.8,0.745,29.4,3.5
4/13/2025 19:59,7.85,0.8,29.1,3.5
4/13/2025 19:59,7.9,0.835,29.1,3.5
4/13/2025 19:59,7.95,0.91,28.9,3.5
4/13/2025 19:59,8,1,28.8,3.5
4/13/2025 19:59,8.05,1.085,28.7,3.5
4/13/2025 19:59,8.1,1.185,28.5,3.5
4/13/2025 19:59,8.15,1.24,28.5,3.5
