Date and Time Run 1,Time (s) Run 1,Position (mm) Run 1,Light Intensity (%) Run 1,Log of Light Intensity Run 1
4/13/2025 20:38,0,0,2.8,2.5
4/13/2025 20:38,0.05,0,2.8,2.5
4/13/2025 20:38,0.1,0,2.8,2.4
4/13/2025 20:38,0.15,0,2.8,2.5
4/13/2025 20:38,0.2,0,2.8,2.5
4/13/2025 20:38,0.25,0,2.8,2.5
4/13/2025 20:38,0.3,0,2.8,2.5
4/13/2025 20:38,0.35,0,2.8,2.5
4/13/2025 20:38,0.4,0,2.8,2.5
4/13/2025 20:38,0.45,0,2.8,2.5
4/13/2025 20:38,0.5,0,2.8,2.5
4/13/2025 20:38,0.55,0,2.8,2.5
4/13/2025 20:38,0.6,0,2.8,2.5
4/13/2025 20:38,0.65,0,2.8,2.5
4/13/2025 20:38,0.7,0,2.8,2.5
4/13/2025 20:38,0.75,0,2.8,2.5
4/13/2025 20:38,0.8,0,2.8,2.4
4/13/2025 20:38,0.85,0,2.8,2.4
4/13/2025 20:38,0.9,0,2.8,2.4
4/13/2025 20:38,0.95,0,2.8,2.4
4/13/2025 20:38,1,0,2.8,2.5
4/13/2025 20:38,1.05,0,2.8,2.4
4/13/2025 20:38,1.1,0,2.8,2.4
4/13/2025 20:38,1.15,0,2.8,2.4
4/13/2025 20:38,1.2,0,2.8,2.4
4/13/2025 20:38,1.25,0,2.8,2.4
4/13/2025 20:38,1.3,0,2.8,2.5
4/13/2025 20:38,1.35,0,2.8,2.5
4/13/2025 20:38,1.4,0,2.8,2.4
4/13/2025 20:38,1.45,0,2.8,2.5
4/13/2025 20:38,1.5,0,2.8,2.5
4/13/2025 20:38,1.55,0,2.8,2.5
4/13/2025 20:38,1.6,0,2.8,2.5
4/13/2025 20:38,1.65,0,2.8,2.5
4/13/2025 20:38,1.7,0,2.8,2.5
4/13/2025 20:38,1.75,0,2.8,2.4
4/13/2025 20:38,1.8,0,2.8,2.4
4/13/2025 20:38,1.85,0,2.8,2.4
4/13/2025 20:38,1.9,0,2.8,2.4
4/13/2025 20:38,1.95,0,2.8,2.4
4/13/2025 20:38,2,0,2.8,2.5
4/13/2025 20:38,2.05,0,2.8,2.4
4/13/2025 20:38,2.1,0,2.8,2.4
4/13/2025 20:38,2.15,0,2.8,2.4
4/13/2025 20:38,2.2,0,2.8,2.4
4/13/2025 20:38,2.25,0,2.8,2.4
4/13/2025 20:38,2.3,0,2.8,2.4
4/13/2025 20:38,2.35,0,2.8,2.4
4/13/2025 20:38,2.4,0,2.8,2.4
4/13/2025 20:38,2.45,0,2.8,2.4
4/13/2025 20:38,2.5,0,2.8,2.5
4/13/2025 20:38,2.55,0,2.8,2.4
4/13/2025 20:38,2.6,0,2.8,2.4
4/13/2025 20:38,2.65,0,2.8,2.4
4/13/2025 20:38,2.7,0,2.8,2.5
4/13/2025 20:38,2.75,0,2.8,2.5
4/13/2025 20:38,2.8,0,2.8,2.5
4/13/2025 20:38,2.85,0,2.8,2.5
4/13/2025 20:38,2.9,0,2.8,2.5
4/13/2025 20:38,2.95,0,2.8,2.5
4/13/2025 20:38,3,0,2.8,2.5
4/13/2025 20:38,3.05,0,2.8,2.5
4/13/2025 20:38,3.1,0,2.8,2.5
4/13/2025 20:38,3.15,0,2.8,2.5
4/13/2025 20:38,3.2,0,2.8,2.5
4/13/2025 20:38,3.25,0,2.8,2.5
4/13/2025 20:38,3.3,0,2.8,2.5
4/13/2025 20:38,3.35,0,2.8,2.5
4/13/2025 20:38,3.4,0,2.8,2.5
4/13/2025 20:38,3.45,0,2.8,2.5
4/13/2025 20:38,3.5,0,2.8,2.5
4/13/2025 20:38,3.55,0,2.8,2.5
4/13/2025 20:38,3.6,0,2.8,2.5
4/13/2025 20:38,3.65,0,2.8,2.5
4/13/2025 20:38,3.7,0,2.8,2.5
4/13/2025 20:38,3.75,0,2.8,2.5
4/13/2025 20:38,3.8,0,2.8,2.5
4/13/2025 20:38,3.85,0,2.8,2.5
4/13/2025 20:38,3.9,0,2.8,2.5
4/13/2025 20:38,3.95,0,2.8,2.4
4/13/2025 20:38,4,0,2.8,2.4
4/13/2025 20:38,4.05,0,2.8,2.4
4/13/2025 20:38,4.1,0,2.8,2.4
4/13/2025 20:38,4.15,0,2.8,2.4
4/13/2025 20:38,4.2,0,2.8,2.5
4/13/2025 20:38,4.25,0,2.8,2.4
4/13/2025 20:38,4.3,0,2.8,2.4
4/13/2025 20:38,4.35,0,2.8,2.4
4/13/2025 20:38,4.4,0,2.8,2.4
4/13/2025 20:38,4.45,0,2.8,2.4
4/13/2025 20:38,4.5,0,2.8,2.4
4/13/2025 20:38,4.55,0,2.8,2.5
4/13/2025 20:38,4.6,0,2.8,2.4
4/13/2025 20:38,4.65,0,2.8,2.5
4/13/2025 20:38,4.7,0,2.8,2.5
4/13/2025 20:38,4.75,0,2.8,2.5
4/13/2025 20:38,4.8,0,2.8,2.4
4/13/2025 20:38,4.85,0,2.8,2.4
4/13/2025 20:38,4.9,0,2.8,2.5
4/13/2025 20:38,4.95,0,2.8,2.4
4/13/2025 20:38,5,0,2.8,2.4
4/13/2025 20:38,5.05,-0.01,2.8,2.5
4/13/2025 20:38,5.1,-0.01,2.8,2.4
4/13/2025 20:38,5.15,-0.01,2.8,2.5
4/13/2025 20:38,5.2,-0.01,2.8,2.5
4/13/2025 20:38,5.25,0.055,2.8,2.5
4/13/2025 20:38,5.3,0.13,2.8,2.5
4/13/2025 20:38,5.35,0.14,2.8,2.4
4/13/2025 20:38,5.4,0.23,2.8,2.5
4/13/2025 20:38,5.45,0.34,2.8,2.4
4/13/2025 20:38,5.5,0.41,2.8,2.4
4/13/2025 20:38,5.55,0.55,2.8,2.4
4/13/2025 20:38,5.6,0.63,2.8,2.4
4/13/2025 20:38,5.65,0.69,2.8,2.4
4/13/2025 20:38,5.7,0.79,2.8,2.4
4/13/2025 20:38,5.75,0.94,2.8,2.4
4/13/2025 20:38,5.8,1.075,2.8,2.4
4/13/2025 20:38,5.85,1.16,2.7,2.4
4/13/2025 20:38,5.9,1.21,2.7,2.4
4/13/2025 20:38,5.95,1.39,2.7,2.4
4/13/2025 20:38,6,1.55,2.7,2.4
4/13/2025 20:38,6.05,1.69,2.7,2.4
4/13/2025 20:38,6.1,1.84,2.6,2.4
4/13/2025 20:38,6.15,1.93,2.6,2.4
4/13/2025 20:38,6.2,2.05,2.6,2.4
4/13/2025 20:38,6.25,2.185,2.6,2.4
4/13/2025 20:38,6.3,2.27,2.6,2.4
4/13/2025 20:38,6.35,2.405,2.6,2.4
4/13/2025 20:38,6.4,2.665,2.5,2.4
4/13/2025 20:38,6.45,2.77,2.5,2.4
4/13/2025 20:38,6.5,2.84,2.5,2.4
4/13/2025 20:38,6.55,2.97,2.4,2.4
4/13/2025 20:38,6.6,3.145,2.4,2.4
4/13/2025 20:38,6.65,3.205,2.4,2.4
4/13/2025 20:38,6.7,3.35,2.4,2.4
4/13/2025 20:38,6.75,3.645,2.3,2.4
4/13/2025 20:38,6.8,3.82,2.2,2.3
4/13/2025 20:38,6.85,3.895,2.2,2.3
4/13/2025 20:38,6.9,4.065,2.2,2.3
4/13/2025 20:38,6.95,4.16,2.1,2.3
4/13/2025 20:38,7,4.29,2.1,2.3
4/13/2025 20:38,7.05,4.47,2,2.3
4/13/2025 20:38,7.1,4.66,2,2.3
4/13/2025 20:38,7.15,4.82,1.9,2.3
4/13/2025 20:38,7.2,4.98,1.9,2.3
4/13/2025 20:38,7.25,5.095,1.9,2.3
4/13/2025 20:38,7.3,5.19,1.8,2.3
4/13/2025 20:38,7.35,5.35,1.8,2.3
4/13/2025 20:38,7.4,5.44,1.8,2.2
4/13/2025 20:38,7.45,5.52,1.8,2.2
4/13/2025 20:38,7.5,5.625,1.7,2.2
4/13/2025 20:38,7.55,5.65,1.7,2.2
4/13/2025 20:38,7.6,5.725,1.7,2.2
4/13/2025 20:38,7.65,5.845,1.7,2.2
4/13/2025 20:38,7.7,5.9,1.7,2.2
4/13/2025 20:38,7.75,5.995,1.6,2.2
4/13/2025 20:38,7.8,6.12,1.6,2.2
4/13/2025 20:38,7.85,6.24,1.6,2.2
4/13/2025 20:38,7.9,6.31,1.5,2.2
4/13/2025 20:38,7.95,6.45,1.5,2.2
4/13/2025 20:38,8,6.535,1.5,2.2
4/13/2025 20:38,8.05,6.565,1.5,2.2
4/13/2025 20:38,8.1,6.565,1.5,2.2
4/13/2025 20:38,8.15,6.565,1.5,2.2
4/13/2025 20:38,8.2,6.615,1.5,2.2
4/13/2025 20:38,8.25,6.735,1.4,2.2
4/13/2025 20:38,8.3,6.765,1.4,2.1
4/13/2025 20:38,8.35,6.77,1.4,2.1
4/13/2025 20:38,8.4,6.795,1.4,2.1
4/13/2025 20:38,8.45,6.86,1.4,2.1
4/13/2025 20:38,8.5,6.935,1.4,2.1
4/13/2025 20:38,8.55,6.995,1.3,2.1
4/13/2025 20:38,8.6,7.025,1.3,2.1
4/13/2025 20:38,8.65,7.18,1.3,2.1
4/13/2025 20:38,8.7,7.32,1.3,2.1
4/13/2025 20:38,8.75,7.355,1.3,2.1
4/13/2025 20:38,8.8,7.45,1.2,2.1
4/13/2025 20:38,8.85,7.57,1.2,2.1
4/13/2025 20:38,8.9,7.64,1.2,2.1
4/13/2025 20:38,8.95,7.875,1.1,2.1
4/13/2025 20:38,9,7.895,1.1,2.1
4/13/2025 20:38,9.05,7.91,1.1,2
4/13/2025 20:38,9.1,7.91,1.1,2.1
4/13/2025 20:38,9.15,7.91,1.1,2.1
4/13/2025 20:38,9.2,7.93,1.1,2.1
4/13/2025 20:38,9.25,8.09,1.1,2
4/13/2025 20:38,9.3,8.18,1.1,2
4/13/2025 20:38,9.35,8.35,1,2
4/13/2025 20:38,9.4,8.555,1,2
4/13/2025 20:38,9.45,8.71,0.9,2
4/13/2025 20:38,9.5,8.905,0.9,2
4/13/2025 20:38,9.55,9.06,0.9,1.9
4/13/2025 20:38,9.6,9.23,0.9,1.9
4/13/2025 20:38,9.65,9.38,0.8,1.9
