Date and Time Run 1,Time (s) Run 1,Position (mm) Run 1,Light Intensity (%) Run 1,Log of Light Intensity Run 1
4/14/2025 7:07,0,0,40.1,3.6
4/14/2025 7:07,0.05,0,40,3.6
4/14/2025 7:07,0.1,0,40.1,3.6
4/14/2025 7:07,0.15,0,39.9,3.6
4/14/2025 7:07,0.2,0,40,3.6
4/14/2025 7:07,0.25,0,40,3.6
4/14/2025 7:07,0.3,0,40,3.6
4/14/2025 7:07,0.35,0,40.1,3.6
4/14/2025 7:07,0.4,0,40,3.6
4/14/2025 7:07,0.45,0,40,3.6
4/14/2025 7:07,0.5,0,40,3.6
4/14/2025 7:07,0.55,0,40,3.6
4/14/2025 7:07,0.6,0,40,3.6
4/14/2025 7:07,0.65,0,40,3.6
4/14/2025 7:07,0.7,0,40,3.6
4/14/2025 7:07,0.75,0,40.1,3.6
4/14/2025 7:07,0.8,0,40,3.6
4/14/2025 7:07,0.85,0,40.1,3.6
4/14/2025 7:07,0.9,0,40,3.6
4/14/2025 7:07,0.95,0,40,3.6
4/14/2025 7:07,1,0,40.1,3.6
4/14/2025 7:07,1.05,0,40,3.6
4/14/2025 7:07,1.1,0,40,3.6
4/14/2025 7:07,1.15,0,40,3.6
4/14/2025 7:07,1.2,0,40.1,3.6
4/14/2025 7:07,1.25,0,40,3.6
4/14/2025 7:07,1.3,0,40,3.6
4/14/2025 7:07,1.35,0,40.1,3.6
4/14/2025 7:07,1.4,0,40.1,3.6
4/14/2025 7:07,1.45,0,40,3.6
4/14/2025 7:07,1.5,0,40.1,3.6
4/14/2025 7:07,1.55,0,40,3.6
4/14/2025 7:07,1.6,0,40.1,3.6
4/14/2025 7:07,1.65,0,40,3.6
4/14/2025 7:07,1.7,0,40,3.6
4/14/2025 7:07,1.75,0,40,3.6
4/14/2025 7:07,1.8,0,40,3.6
4/14/2025 7:07,1.85,0,40.1,3.6
4/14/2025 7:07,1.9,0,40,3.6
4/14/2025 7:07,1.95,0,40,3.6
4/14/2025 7:07,2,0,40,3.6
4/14/2025 7:07,2.05,0,40,3.6
4/14/2025 7:07,2.1,0,40,3.6
4/14/2025 7:07,2.15,0,40,3.6
4/14/2025 7:07,2.2,0,40,3.6
4/14/2025 7:07,2.25,0,40,3.6
4/14/2025 7:07,2.3,0,40,3.6
4/14/2025 7:07,2.35,0,40,3.6
4/14/2025 7:07,2.4,0,40.1,3.6
4/14/2025 7:07,2.45,0,40.1,3.6
4/14/2025 7:07,2.5,0,40,3.6
4/14/2025 7:07,2.55,0,40,3.6
4/14/2025 7:07,2.6,0,40,3.6
4/14/2025 7:07,2.65,0,40,3.6
4/14/2025 7:07,2.7,0,40.1,3.6
4/14/2025 7:07,2.75,0,40,3.6
4/14/2025 7:07,2.8,0,40,3.6
4/14/2025 7:07,2.85,0,40,3.6
4/14/2025 7:07,2.9,0,40.2,3.6
4/14/2025 7:07,2.95,0,40.2,3.6
4/14/2025 7:07,3,0,40.3,3.6
4/14/2025 7:07,3.05,0,40.1,3.6
4/14/2025 7:07,3.1,0,40,3.6
4/14/2025 7:07,3.15,0,40,3.6
4/14/2025 7:07,3.2,0,40.1,3.6
4/14/2025 7:07,3.25,0,39.9,3.6
4/14/2025 7:07,3.3,0,39.8,3.6
4/14/2025 7:07,3.35,0,40.1,3.6
4/14/2025 7:07,3.4,0,40,3.6
4/14/2025 7:07,3.45,0,39.8,3.6
4/14/2025 7:07,3.5,0,40,3.6
4/14/2025 7:07,3.55,0,40,3.6
4/14/2025 7:07,3.6,0,39.7,3.6
4/14/2025 7:07,3.65,0,39.6,3.6
4/14/2025 7:07,3.7,0,39.4,3.6
4/14/2025 7:07,3.75,0,39.6,3.6
4/14/2025 7:07,3.8,0,39.7,3.6
4/14/2025 7:07,3.85,0,39.7,3.6
4/14/2025 7:07,3.9,0,39.7,3.6
4/14/2025 7:07,3.95,0,40,3.6
4/14/2025 7:07,4,0,39.8,3.6
4/14/2025 7:07,4.05,0,39.7,3.6
4/14/2025 7:07,4.1,0,39.6,3.6
4/14/2025 7:07,4.15,0,39.6,3.6
4/14/2025 7:07,4.2,0,39.6,3.6
4/14/2025 7:07,4.25,0,39.6,3.6
4/14/2025 7:07,4.3,0,39.6,3.6
4/14/2025 7:07,4.35,0,39.7,3.6
4/14/2025 7:07,4.4,0,39.6,3.6
4/14/2025 7:07,4.45,0,39.5,3.6
4/14/2025 7:07,4.5,0,39.5,3.6
4/14/2025 7:07,4.55,0,39.3,3.6
4/14/2025 7:07,4.6,0,39.3,3.6
4/14/2025 7:07,4.65,0,39.4,3.6
4/14/2025 7:07,4.7,0,39.2,3.6
4/14/2025 7:07,4.75,0,39.1,3.6
4/14/2025 7:07,4.8,0,38.6,3.6
4/14/2025 7:07,4.85,0,38.5,3.6
4/14/2025 7:07,4.9,0,38.1,3.6
4/14/2025 7:07,4.95,0,36.8,3.6
4/14/2025 7:07,5,0,36.1,3.6
4/14/2025 7:07,5.05,0,35.1,3.5
4/14/2025 7:07,5.1,0,37.5,3.6
