"Date and Time Run 1","Time (s) Run 1","Position (mm) Run 1","Light Intensity (%) Run 1","Log of Light Intensity Run 1"
04/13/2025 08:09:32 pm,0.000,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.050,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.100,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.150,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.200,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.250,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.300,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.350,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.400,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.450,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.500,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.550,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.600,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.650,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.700,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.750,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.800,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.850,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.900,0.000000,100.0,4.0
04/13/2025 08:09:32 pm,0.950,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.000,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.050,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.100,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.150,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.200,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.250,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.300,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.350,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.400,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.450,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.500,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.550,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.600,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.650,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.700,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.750,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.800,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.850,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.900,0.000000,100.0,4.0
04/13/2025 08:09:33 pm,1.950,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.000,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.050,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.100,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.150,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.200,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.250,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.300,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.350,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.400,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.450,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.500,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.550,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.600,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.650,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.700,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.750,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.800,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.850,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.900,0.000000,100.0,4.0
04/13/2025 08:09:34 pm,2.950,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.000,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.050,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.100,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.150,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.200,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.250,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.300,0.000000,100.0,4.0
04/13/2025 08:09:35 pm,3.350,0.000000,100.0,4.0
