"Date and Time Run 1","Time (s) Run 1","Position (mm) Run 1","Light Intensity (%) Run 1","Log of Light Intensity Run 1"
04/13/2025 08:32:43 pm,0.000,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.050,0.000000,10.9,3.0
04/13/2025 08:32:43 pm,0.100,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.150,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.200,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.250,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.300,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.350,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.400,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.450,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.500,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.550,0.000000,10.9,3.0
04/13/2025 08:32:43 pm,0.600,0.000000,10.9,3.0
04/13/2025 08:32:43 pm,0.650,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.700,0.000000,10.9,3.0
04/13/2025 08:32:43 pm,0.750,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.800,0.000000,10.9,3.0
04/13/2025 08:32:43 pm,0.850,0.000000,10.9,3.0
04/13/2025 08:32:43 pm,0.900,0.000000,10.8,3.0
04/13/2025 08:32:43 pm,0.950,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.000,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.050,0.000000,10.9,3.0
04/13/2025 08:32:44 pm,1.100,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.150,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.200,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.250,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.300,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.350,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.400,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.450,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.500,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.550,0.000000,10.9,3.0
04/13/2025 08:32:44 pm,1.600,0.000000,10.9,3.0
04/13/2025 08:32:44 pm,1.650,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.700,0.000000,10.8,3.0
04/13/2025 08:32:44 pm,1.750,0.000000,10.9,3.0
04/13/2025 08:32:44 pm,1.800,0.000000,10.9,3.0
04/13/2025 08:32:44 pm,1.850,0.000000,10.9,3.0
04/13/2025 08:32:44 pm,1.900,0.000000,10.9,3.0
04/13/2025 08:32:44 pm,1.950,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.000,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.050,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.100,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.150,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.200,0.000000,10.8,3.0
04/13/2025 08:32:45 pm,2.250,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.300,0.000000,10.8,3.0
04/13/2025 08:32:45 pm,2.350,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.400,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.450,0.000000,10.8,3.0
04/13/2025 08:32:45 pm,2.500,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.550,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.600,0.000000,10.8,3.0
04/13/2025 08:32:45 pm,2.650,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.700,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.750,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.800,0.000000,10.9,3.0
04/13/2025 08:32:45 pm,2.850,0.000000,10.8,3.0
04/13/2025 08:32:45 pm,2.900,0.000000,10.8,3.0
04/13/2025 08:32:45 pm,2.950,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.000,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.050,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.100,0.000000,10.9,3.0
04/13/2025 08:32:46 pm,3.150,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.200,0.000000,10.9,3.0
04/13/2025 08:32:46 pm,3.250,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.300,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.350,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.400,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.450,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.500,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.550,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.600,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.650,0.000000,10.9,3.0
04/13/2025 08:32:46 pm,3.700,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.750,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.800,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.850,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.900,0.000000,10.8,3.0
04/13/2025 08:32:46 pm,3.950,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.000,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.050,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.100,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.150,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.200,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.250,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.300,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.350,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.400,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.450,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.500,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.550,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.600,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.650,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.700,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.750,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.800,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.850,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.900,0.000000,10.8,3.0
04/13/2025 08:32:47 pm,4.950,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.000,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.050,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.100,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.150,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.200,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.250,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.300,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.350,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.400,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.450,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.500,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.550,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.600,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.650,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.700,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.750,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.800,0.000000,10.7,3.0
04/13/2025 08:32:48 pm,5.850,0.000000,10.8,3.0
04/13/2025 08:32:48 pm,5.900,0.005000,10.8,3.0
04/13/2025 08:32:48 pm,5.950,0.030000,10.8,3.0
04/13/2025 08:32:49 pm,6.000,0.075000,10.8,3.0
04/13/2025 08:32:49 pm,6.050,0.155000,10.8,3.0
04/13/2025 08:32:49 pm,6.100,0.280000,10.8,3.0
04/13/2025 08:32:49 pm,6.150,0.375000,10.8,3.0
04/13/2025 08:32:49 pm,6.200,0.550000,10.8,3.0
04/13/2025 08:32:49 pm,6.250,0.680000,10.8,3.0
04/13/2025 08:32:49 pm,6.300,0.765000,10.7,3.0
04/13/2025 08:32:49 pm,6.350,0.845000,10.7,3.0
04/13/2025 08:32:49 pm,6.400,0.905000,10.6,3.0
04/13/2025 08:32:49 pm,6.450,0.955000,10.6,3.0
04/13/2025 08:32:49 pm,6.500,0.980000,10.6,3.0
04/13/2025 08:32:49 pm,6.550,1.025000,10.6,3.0
04/13/2025 08:32:49 pm,6.600,1.105000,10.5,3.0
04/13/2025 08:32:49 pm,6.650,1.200000,10.4,3.0
04/13/2025 08:32:49 pm,6.700,1.420000,10.2,3.0
04/13/2025 08:32:49 pm,6.750,1.555000,10.0,3.0
04/13/2025 08:32:49 pm,6.800,1.605000,9.9,3.0
04/13/2025 08:32:49 pm,6.850,1.705000,9.8,3.0
04/13/2025 08:32:49 pm,6.900,1.910000,9.5,3.0
04/13/2025 08:32:49 pm,6.950,2.125000,9.0,3.0
04/13/2025 08:32:50 pm,7.000,2.265000,8.8,2.9
04/13/2025 08:32:50 pm,7.050,2.455000,8.4,2.9
04/13/2025 08:32:50 pm,7.100,2.605000,8.0,2.9
04/13/2025 08:32:50 pm,7.150,2.715000,7.8,2.9
04/13/2025 08:32:50 pm,7.200,2.895000,7.4,2.9
04/13/2025 08:32:50 pm,7.250,3.225000,6.7,2.8
04/13/2025 08:32:50 pm,7.300,3.495000,5.9,2.8
04/13/2025 08:32:50 pm,7.350,3.595000,5.7,2.8
04/13/2025 08:32:50 pm,7.400,3.710000,5.5,2.7
04/13/2025 08:32:50 pm,7.450,3.830000,5.1,2.7
04/13/2025 08:32:50 pm,7.500,3.960000,4.9,2.7
04/13/2025 08:32:50 pm,7.550,4.115000,4.5,2.7
04/13/2025 08:32:50 pm,7.600,4.395000,4.0,2.6
04/13/2025 08:32:50 pm,7.650,4.745000,3.3,2.5
04/13/2025 08:32:50 pm,7.700,5.085000,2.5,2.4
04/13/2025 08:32:50 pm,7.750,5.280000,2.2,2.3
04/13/2025 08:32:50 pm,7.800,5.350000,2.0,2.3
04/13/2025 08:32:50 pm,7.850,5.460000,1.9,2.3
04/13/2025 08:32:50 pm,7.900,5.580000,1.7,2.2
04/13/2025 08:32:50 pm,7.950,5.620000,1.7,2.2
04/13/2025 08:32:51 pm,8.000,5.840000,1.4,2.2
04/13/2025 08:32:51 pm,8.050,5.930000,1.3,2.1
04/13/2025 08:32:51 pm,8.100,6.035000,1.3,2.1
04/13/2025 08:32:51 pm,8.150,6.235000,1.0,2.0
04/13/2025 08:32:51 pm,8.200,6.290000,1.0,2.0
04/13/2025 08:32:51 pm,8.250,6.505000,0.8,1.9
04/13/2025 08:32:51 pm,8.300,6.640000,0.7,1.8
04/13/2025 08:32:51 pm,8.350,6.770000,0.7,1.8
04/13/2025 08:32:51 pm,8.400,6.955000,0.6,1.8
04/13/2025 08:32:51 pm,8.450,7.045000,0.5,1.7
04/13/2025 08:32:51 pm,8.500,7.260000,0.5,1.7
04/13/2025 08:32:51 pm,8.550,7.375000,0.5,1.7
04/13/2025 08:32:51 pm,8.600,7.415000,0.5,1.7
04/13/2025 08:32:51 pm,8.650,7.585000,0.5,1.7
04/13/2025 08:32:51 pm,8.700,7.700000,0.5,1.7
04/13/2025 08:32:51 pm,8.750,7.950000,0.5,1.7
04/13/2025 08:32:51 pm,8.800,8.070000,0.5,1.7
04/13/2025 08:32:51 pm,8.850,8.115000,0.5,1.7
04/13/2025 08:32:51 pm,8.900,8.155000,0.5,1.7
04/13/2025 08:32:51 pm,8.950,8.255000,0.5,1.7
04/13/2025 08:32:52 pm,9.000,8.375000,0.5,1.7
04/13/2025 08:32:52 pm,9.050,8.560000,0.6,1.7
04/13/2025 08:32:52 pm,9.100,8.665000,0.6,1.8
04/13/2025 08:32:52 pm,9.150,8.695000,0.6,1.8
04/13/2025 08:32:52 pm,9.200,8.875000,0.6,1.8
04/13/2025 08:32:52 pm,9.250,9.090000,0.7,1.8
04/13/2025 08:32:52 pm,9.300,9.305000,0.7,1.9
04/13/2025 08:32:52 pm,9.350,9.530000,0.8,1.9
04/13/2025 08:32:52 pm,9.400,9.690000,0.8,1.9
04/13/2025 08:32:52 pm,9.450,9.945000,0.8,1.9
04/13/2025 08:32:52 pm,9.500,10.135000,0.9,1.9
04/13/2025 08:32:52 pm,9.550,10.235000,0.9,2.0
04/13/2025 08:32:52 pm,9.600,10.390000,0.9,2.0
04/13/2025 08:32:52 pm,9.650,10.550000,0.9,2.0
04/13/2025 08:32:52 pm,9.700,10.660000,0.9,2.0
04/13/2025 08:32:52 pm,9.750,10.875000,0.9,2.0
04/13/2025 08:32:52 pm,9.800,11.060000,0.9,2.0
04/13/2025 08:32:52 pm,9.850,11.265000,0.9,1.9
04/13/2025 08:32:52 pm,9.900,11.455000,0.9,1.9
04/13/2025 08:32:52 pm,9.950,11.585000,0.9,1.9
04/13/2025 08:32:53 pm,10.000,11.695000,0.8,1.9
04/13/2025 08:32:53 pm,10.050,11.890000,0.8,1.9
04/13/2025 08:32:53 pm,10.100,12.000000,0.8,1.9
04/13/2025 08:32:53 pm,10.150,12.145000,0.8,1.9
04/13/2025 08:32:53 pm,10.200,12.275000,0.8,1.9
04/13/2025 08:32:53 pm,10.250,12.360000,0.7,1.9
04/13/2025 08:32:53 pm,10.300,12.485000,0.7,1.9
04/13/2025 08:32:53 pm,10.350,12.745000,0.7,1.8
04/13/2025 08:32:53 pm,10.400,12.920000,0.6,1.8
04/13/2025 08:32:53 pm,10.450,13.150000,0.6,1.8
04/13/2025 08:32:53 pm,10.500,13.400000,0.6,1.7
04/13/2025 08:32:53 pm,10.550,13.580000,0.5,1.7
04/13/2025 08:32:53 pm,10.600,13.790000,0.5,1.7
04/13/2025 08:32:53 pm,10.650,14.085000,0.5,1.7
04/13/2025 08:32:53 pm,10.700,14.130000,0.5,1.7
04/13/2025 08:32:53 pm,10.750,14.150000,0.5,1.7
04/13/2025 08:32:53 pm,10.800,14.240000,0.5,1.7
04/13/2025 08:32:53 pm,10.850,14.260000,0.5,1.7
04/13/2025 08:32:53 pm,10.900,14.340000,0.5,1.7
04/13/2025 08:32:53 pm,10.950,14.490000,0.4,1.7
04/13/2025 08:32:54 pm,11.000,14.565000,0.4,1.6
04/13/2025 08:32:54 pm,11.050,14.595000,0.4,1.6
04/13/2025 08:32:54 pm,11.100,14.610000,0.4,1.6
04/13/2025 08:32:54 pm,11.150,14.670000,0.4,1.6
04/13/2025 08:32:54 pm,11.200,14.800000,0.4,1.6
04/13/2025 08:32:54 pm,11.250,14.920000,0.4,1.6
04/13/2025 08:32:54 pm,11.300,14.995000,0.4,1.6
04/13/2025 08:32:54 pm,11.350,15.075000,0.4,1.6
04/13/2025 08:32:54 pm,11.400,15.185000,0.4,1.6
04/13/2025 08:32:54 pm,11.450,15.265000,0.4,1.7
